shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
00043,33.56718445,-112.06907654,10001,
00043,33.56718445,-112.06851959,10002,
00043,33.56718445,-112.06847382,10003,
00043,33.56716919,-112.06842041,10004,
00043,33.56713867,-112.06838226,10005,
00043,33.56709671,-112.06837463,10006,
00043,33.56704712,-112.06837463,10007,
00043,33.56701660,-112.06838989,10008,
00043,33.56699371,-112.06842041,10009,
00043,33.56697845,-112.06845856,10010,
00043,33.56697464,-112.06852722,10011,
00043,33.56697083,-112.06956482,10012,
00043,33.56718826,-112.06956482,10013,
00043,33.56775284,-112.06956482,10014,
00043,33.56774902,-112.07063293,10015,
00043,33.56774521,-112.07173157,10016,
00043,33.56774521,-112.07276917,10017,
00043,33.56774139,-112.07390594,10018,
00043,33.56728745,-112.07390594,10019,
00043,33.56728745,-112.07390594,20001,
00043,33.56592178,-112.07390594,20002,
00043,33.56410599,-112.07390594,20003,
00043,33.56361771,-112.07390594,20004,
00043,33.56361771,-112.07390594,30001,
00043,33.56288147,-112.07390594,30002,
00043,33.56234360,-112.07390594,30003,
00043,33.56225204,-112.07389069,30004,
00043,33.56198883,-112.07390594,30005,
00043,33.56097412,-112.07390594,30006,
00043,33.56097412,-112.07390594,40001,
00043,33.56040573,-112.07390594,40002,
00043,33.55973434,-112.07390594,40003,
00043,33.55913925,-112.07390594,40004,
00043,33.55740356,-112.07391357,40005,
00043,33.55680847,-112.07390594,40006,
00043,33.55660629,-112.07390594,40007,
00043,33.55644226,-112.07390594,40008,
00043,33.55644226,-112.07390594,50001,
00043,33.55599976,-112.07390594,50002,
00043,33.55567932,-112.07390594,50003,
00043,33.55496979,-112.07389832,50004,
00043,33.55426025,-112.07391357,50005,
00043,33.55383301,-112.07390594,50006,
00043,33.55324936,-112.07391357,50007,
00043,33.55281067,-112.07391357,50008,
00043,33.55252457,-112.07390594,50009,
00043,33.55252457,-112.07390594,60001,
00043,33.55133057,-112.07389069,60002,
00043,33.55044937,-112.07388306,60003,
00043,33.54960251,-112.07387543,60004,
00043,33.54912186,-112.07386780,60005,
00043,33.54889297,-112.07386780,60006,
00043,33.54889297,-112.07386780,70001,
00043,33.54870605,-112.07386780,70002,
00043,33.54779053,-112.07385254,70003,
00043,33.54735184,-112.07385254,70004,
00043,33.54649734,-112.07383728,70005,
00043,33.54554749,-112.07382965,70006,
00043,33.54525757,-112.07382965,70007,
00043,33.54525757,-112.07382965,80001,
00043,33.54421616,-112.07381439,80002,
00043,33.54326248,-112.07380676,80003,
00043,33.54249954,-112.07379913,80004,
00043,33.54196548,-112.07379150,80005,
00043,33.54190826,-112.07379150,80006,
00043,33.54190826,-112.07379150,90001,
00043,33.54153824,-112.07378387,90002,
00043,33.54110718,-112.07378387,90003,
00043,33.54025650,-112.07377625,90004,
00043,33.53972626,-112.07376862,90005,
00043,33.53830719,-112.07374573,90006,
00043,33.53796005,-112.07374573,90007,
00043,33.53796005,-112.07374573,100001,
00043,33.53665924,-112.07374573,100002,
00043,33.53635025,-112.07374573,100003,
00043,33.53554916,-112.07374573,100004,
00043,33.53506088,-112.07373810,100005,
00043,33.53466415,-112.07373810,100006,
00043,33.53420639,-112.07373810,100007,
00043,33.53384781,-112.07373810,100008,
00043,33.53384781,-112.07373810,110001,
00043,33.53318787,-112.07373810,110002,
00043,33.53274918,-112.07373810,110003,
00043,33.53101730,-112.07373047,110004,
00043,33.53072739,-112.07373047,110005,
00043,33.53072739,-112.07373047,120001,
00043,33.53012848,-112.07373047,120002,
00043,33.52964783,-112.07373047,120003,
00043,33.52878952,-112.07372284,120004,
00043,33.52785110,-112.07372284,120005,
00043,33.52765274,-112.07372284,120006,
00043,33.52765274,-112.07372284,130001,
00043,33.52744293,-112.07372284,130002,
00043,33.52705383,-112.07371521,130003,
00043,33.52679443,-112.07371521,130004,
00043,33.52549744,-112.07371521,130005,
00043,33.52378845,-112.07370758,130006,
00043,33.52339172,-112.07371521,130007,
00043,33.52339172,-112.07371521,140001,
00043,33.52017212,-112.07372284,140002,
00043,33.51986313,-112.07372284,140003,
00043,33.51935196,-112.07372284,140004,
00043,33.51935196,-112.07372284,150001,
00043,33.51882935,-112.07373047,150002,
00043,33.51795578,-112.07373047,150003,
00043,33.51654053,-112.07373047,150004,
00043,33.51578522,-112.07373810,150005,
00043,33.51578522,-112.07373810,160001,
00043,33.51471710,-112.07373810,160002,
00043,33.51423645,-112.07374573,160003,
00043,33.51423645,-112.07374573,170001,
00043,33.51381302,-112.07374573,170002,
00043,33.51334000,-112.07374573,170003,
00043,33.51290512,-112.07374573,170004,
00043,33.51257706,-112.07374573,170005,
00043,33.51257706,-112.07374573,180001,
00043,33.51204681,-112.07375336,180002,
00043,33.51172638,-112.07375336,180003,
00043,33.51116180,-112.07375336,180004,
00043,33.51052856,-112.07375336,180005,
00043,33.50928116,-112.07376099,180006,
00043,33.50884628,-112.07382202,180007,
00043,33.50884628,-112.07382202,190001,
00043,33.50838852,-112.07389069,190002,
00043,33.50833893,-112.07389069,190003,
00043,33.50746155,-112.07389069,190004,
00043,33.50705338,-112.07388306,190005,
00043,33.50705338,-112.07388306,200001,
00043,33.50570297,-112.07386017,200002,
00043,33.50534058,-112.07386780,200003,
00043,33.50534058,-112.07386780,210001,
00043,33.50473404,-112.07387543,210002,
00043,33.50437164,-112.07386780,210003,
00043,33.50390625,-112.07387543,210004,
00043,33.50335312,-112.07389832,210005,
00043,33.50204086,-112.07391357,210006,
00043,33.50146866,-112.07391357,210007,
00043,33.50146866,-112.07391357,220001,
00043,33.50021744,-112.07390594,220002,
00043,33.49793625,-112.07392120,220003,
00043,33.49766541,-112.07392883,220004,
00043,33.49766541,-112.07392883,230001,
00043,33.49660492,-112.07394409,230002,
00043,33.49479675,-112.07392120,230003,
00043,33.49433899,-112.07392120,230004,
00043,33.49433899,-112.07392120,240001,
00043,33.49235916,-112.07392883,240002,
00043,33.49168015,-112.07392883,240003,
00043,33.49168015,-112.07392883,250001,
00043,33.49074936,-112.07392883,250002,
00043,33.48967361,-112.07391357,250003,
00043,33.48917770,-112.07392120,250004,
00043,33.48917770,-112.07392120,260001,
00043,33.48751831,-112.07392883,260002,
00043,33.48652267,-112.07392883,260003,
00043,33.48652267,-112.07392883,270001,
00043,33.48525620,-112.07392883,270002,
00043,33.48387146,-112.07392120,270003,
00043,33.48340607,-112.07391357,270004,
00043,33.48340607,-112.07391357,280001,
00043,33.48222351,-112.07389832,280002,
00043,33.48121643,-112.07388306,280003,
00043,33.48023987,-112.07391357,280004,
00043,33.47989273,-112.07392883,280005,
00043,33.47989273,-112.07392883,290001,
00043,33.47933578,-112.07395935,290002,
00043,33.47758484,-112.07394409,290003,
00043,33.47660828,-112.07395172,290004,
00043,33.47605515,-112.07393646,290005,
00043,33.47605515,-112.07393646,300001,
00043,33.47573090,-112.07392883,300002,
00043,33.47484589,-112.07393646,300003,
00043,33.47396469,-112.07393646,300004,
00043,33.47293472,-112.07392883,300005,
00043,33.47253418,-112.07392120,300006,
00043,33.47253418,-112.07392120,310001,
00043,33.47176361,-112.07391357,310002,
00043,33.47061539,-112.07391357,310003,
00043,33.46940994,-112.07395935,310004,
00043,33.46898651,-112.07394409,310005,
00043,33.46898651,-112.07394409,320001,
00043,33.46829987,-112.07392120,320002,
00043,33.46573257,-112.07395935,320003,
00043,33.46516800,-112.07395172,320004,
00043,33.46516800,-112.07395172,330001,
00043,33.46467590,-112.07395172,330002,
00043,33.46414948,-112.07391357,330003,
00043,33.46352386,-112.07390594,330004,
00043,33.46300888,-112.07390594,330005,
00043,33.46246338,-112.07390594,330006,
00043,33.46204758,-112.07391357,330007,
00043,33.46181488,-112.07395172,330008,
00043,33.46156311,-112.07395935,330009,
00043,33.46128464,-112.07394409,330010,
00043,33.46090317,-112.07391357,330011,
00043,33.46049881,-112.07390594,330012,
00043,33.46009827,-112.07391357,330013,
00043,33.45986938,-112.07392883,330014,
00043,33.45967865,-112.07398224,330015,
00043,33.45938110,-112.07410431,330016,
00043,33.45903397,-112.07431030,330017,
00043,33.45894241,-112.07437134,330018,
00043,33.45894241,-112.07437134,340001,
00043,33.45886612,-112.07441711,340002,
00043,33.45860672,-112.07464600,340003,
00043,33.45842743,-112.07479858,340004,
00043,33.45822525,-112.07496643,340005,
00043,33.45808792,-112.07506561,340006,
00043,33.45795822,-112.07511902,340007,
00043,33.45781326,-112.07515717,340008,
00043,33.45761871,-112.07518005,340009,
00043,33.45690155,-112.07517242,340010,
00043,33.45689774,-112.07517242,340011,
00043,33.45668793,-112.07518005,340012,
00043,33.45586777,-112.07518768,340013,
00043,33.45470047,-112.07519531,340014,
00043,33.45443726,-112.07519531,340015,
00043,33.45436859,-112.07519531,340016,
00043,33.45436859,-112.07519531,350001,
00043,33.45284653,-112.07516479,350002,
00043,33.45238876,-112.07517242,350003,
00043,33.45172501,-112.07517242,350004,
00043,33.45168304,-112.07517242,350005,
00043,33.45168304,-112.07517242,360001,
00043,33.45138550,-112.07517242,360002,
00043,33.45109558,-112.07516479,360003,
00043,33.45037079,-112.07517242,360004,
00043,33.45025253,-112.07517242,360005,
00043,33.44978333,-112.07508850,360006,
00043,33.44930649,-112.07508850,360007,
00043,33.44893646,-112.07508087,360008,
00043,33.44821167,-112.07508850,360009,
00043,33.44792175,-112.07508087,360010,
00043,33.44728088,-112.07506561,360011,
00043,33.44716644,-112.07507324,360012,
00043,33.44697189,-112.07508087,360013,
00043,33.44645309,-112.07514954,360014,
00043,33.44606781,-112.07506561,360015,
00043,33.44567490,-112.07498169,360016,
00043,33.44502640,-112.07489777,360017,
00043,33.44421387,-112.07489014,360018,
00043,33.44370270,-112.07492065,360019,
00043,33.44319153,-112.07499695,360020,
00043,33.44294739,-112.07505035,360021,
00043,33.44269562,-112.07508087,360022,
00043,33.44218063,-112.07511139,360023,
00043,33.44178009,-112.07508850,360024,
00043,33.44178009,-112.07508850,370001,
00043,33.44167328,-112.07508850,370002,
00043,33.44113541,-112.07506561,370003,
00043,33.44090652,-112.07498932,370004,
00043,33.44075775,-112.07489777,370005,
00043,33.44020844,-112.07436371,370006,
00043,33.44010925,-112.07427216,370007,
00043,33.43992615,-112.07412720,370008,
00043,33.43966675,-112.07400513,370009,
00043,33.43939972,-112.07391357,370010,
00043,33.43909454,-112.07389069,370011,
00043,33.43867874,-112.07386780,370012,
00043,33.43867874,-112.07386780,380001,
00043,33.43844223,-112.07385254,380002,
00043,33.43808746,-112.07385254,380003,
00043,33.43760681,-112.07383728,380004,
00043,33.43725586,-112.07382965,380005,
00043,33.43700409,-112.07384491,380006,
00043,33.43680954,-112.07385254,380007,
00043,33.43649673,-112.07383728,380008,
00043,33.43621445,-112.07381439,380009,
00043,33.43612289,-112.07381439,380010,
00043,33.43606186,-112.07381439,380011,
00043,33.43588257,-112.07382202,380012,
00043,33.43576050,-112.07382965,380013,
00043,33.43572235,-112.07382965,380014,
00043,33.43572235,-112.07382965,390001,
00043,33.43558884,-112.07383728,390002,
00043,33.43510056,-112.07384491,390003,
00043,33.43489075,-112.07382202,390004,
00043,33.43411255,-112.07382965,390005,
00043,33.43371964,-112.07382965,390006,
00043,33.43371964,-112.07382965,400001,
00043,33.43314362,-112.07382965,400002,
00043,33.43215942,-112.07382965,400003,
00043,33.43191910,-112.07382965,400004,
00043,33.43175888,-112.07384491,400005,
00043,33.43134308,-112.07385254,400006,
00043,33.43122482,-112.07383728,400007,
00043,33.43106461,-112.07382202,400008,
00043,33.43077469,-112.07382202,400009,
00043,33.43077469,-112.07382202,410001,
00043,33.43072128,-112.07382202,410002,
00043,33.43012238,-112.07382202,410003,
00043,33.42991257,-112.07382202,410004,
00043,33.42900848,-112.07384491,410005,
00043,33.42882156,-112.07384491,410006,
00043,33.42815399,-112.07383728,410007,
00043,33.42772675,-112.07382965,410008,
00043,33.42734146,-112.07382965,410009,
00043,33.42694855,-112.07382965,410010,
00043,33.42665863,-112.07380676,410011,
00043,33.42649841,-112.07380676,410012,
00043,33.42637634,-112.07379150,410013,
00043,33.42614365,-112.07376862,410014,
00043,33.42604446,-112.07374573,410015,
00043,33.42590332,-112.07372284,410016,
00043,33.42564774,-112.07369232,410017,
00043,33.42546844,-112.07366180,410018,
00043,33.42546844,-112.07366180,420001,
00043,33.42537308,-112.07364655,420002,
00043,33.42516327,-112.07360840,420003,
00043,33.42498398,-112.07358551,420004,
00043,33.42470932,-112.07353973,420005,
00043,33.42438889,-112.07347870,420006,
00043,33.42405319,-112.07342529,420007,
00043,33.42383194,-112.07339478,420008,
00043,33.42373276,-112.07339478,420009,
00043,33.42354965,-112.07338715,420010,
00043,33.42316055,-112.07338715,420011,
00043,33.42272949,-112.07337952,420012,
00043,33.42204285,-112.07337952,420013,
00043,33.42120743,-112.07337189,420014,
00043,33.42061615,-112.07336426,420015,
00043,33.42049789,-112.07337189,420016,
00043,33.42034531,-112.07339478,420017,
00043,33.42008972,-112.07344055,420018,
00043,33.42005157,-112.07344818,420019,
00043,33.41996384,-112.07345581,420020,
00043,33.41992188,-112.07344818,420021,
00043,33.41986847,-112.07344818,420022,
00043,33.41981125,-112.07344818,420023,
00043,33.41978073,-112.07344818,420024,
00043,33.41976166,-112.07345581,420025,
00043,33.41968536,-112.07347870,420026,
00043,33.41966248,-112.07353973,420027,
00043,33.41961670,-112.07358551,420028,
00043,33.41955948,-112.07360840,420029,
00043,33.41946793,-112.07360840,420030,
00043,33.41931534,-112.07357788,420031,
00043,33.41926193,-112.07357025,420032,
00043,33.41920471,-112.07357025,420033,
00043,33.41911697,-112.07357025,420034,
00043,33.41894531,-112.07356262,420035,
00043,33.41881943,-112.07356262,420036,
00043,33.41873169,-112.07357025,420037,
00043,33.41857529,-112.07357788,420038,
00043,33.41823959,-112.07360840,420039,
00043,33.41789627,-112.07363892,420040,
00043,33.41778946,-112.07364655,420041,
00043,33.41778946,-112.07364655,430001,
00043,33.41772079,-112.07364655,430002,
00043,33.41754532,-112.07366943,430003,
00043,33.41746140,-112.07367706,430004,
00043,33.41727829,-112.07366943,430005,
00043,33.41705704,-112.07367706,430006,
00043,33.41687775,-112.07367706,430007,
00043,33.41677856,-112.07367706,430008,
00043,33.41670227,-112.07366943,430009,
00043,33.41665649,-112.07365417,430010,
00043,33.41660690,-112.07365417,430011,
00043,33.41655350,-112.07365417,430012,
00043,33.41653442,-112.07366180,430013,
00043,33.41646194,-112.07368469,430014,
00043,33.41641998,-112.07373810,430015,
00043,33.41637802,-112.07376099,430016,
00043,33.41632462,-112.07376099,430017,
00043,33.41621780,-112.07373047,430018,
00043,33.41613770,-112.07370758,430019,
00043,33.41605759,-112.07366943,430020,
00043,33.41590118,-112.07363129,430021,
00043,33.41580963,-112.07360840,430022,
00043,33.41569519,-112.07360077,430023,
00043,33.41563416,-112.07359314,430024,
00043,33.41556549,-112.07357788,430025,
00043,33.41540909,-112.07356262,430026,
00043,33.41528320,-112.07356262,430027,
00043,33.41514969,-112.07355499,430028,
00043,33.41503525,-112.07354736,430029,
00043,33.41487122,-112.07353973,430030,
00043,33.41473389,-112.07353210,430031,
00043,33.41423035,-112.07350922,430032,
00043,33.41399384,-112.07350922,430033,
00043,33.41341400,-112.07348633,430034,
00043,33.41341400,-112.07348633,440001,
00043,33.41328430,-112.07347870,440002,
00043,33.41310883,-112.07347870,440003,
00043,33.41262054,-112.07346344,440004,
00043,33.41228485,-112.07346344,440005,
00043,33.41176224,-112.07347870,440006,
00043,33.41156006,-112.07347870,440007,
00043,33.41080856,-112.07347870,440008,
00043,33.41065216,-112.07347107,440009,
00043,33.41031647,-112.07345581,440010,
00043,33.41031647,-112.07345581,450001,
00043,33.41015625,-112.07345581,450002,
00043,33.40983200,-112.07344055,450003,
00043,33.40976334,-112.07344055,450004,
00043,33.40961456,-112.07343292,450005,
00043,33.40884781,-112.07342529,450006,
00043,33.40868759,-112.07341766,450007,
00043,33.40798569,-112.07341003,450008,
00043,33.40769958,-112.07340240,450009,
00043,33.40728378,-112.07338715,450010,
00043,33.40713882,-112.07337952,450011,
00043,33.40713882,-112.07337952,460001,
00043,33.40671539,-112.07336426,460002,
00043,33.40639114,-112.07338715,460003,
00043,33.40625763,-112.07338715,460004,
00043,33.40625763,-112.07338715,470001,
00043,33.40584946,-112.07337952,470002,
00043,33.40578079,-112.07338715,470003,
00043,33.40517044,-112.07339478,470004,
00043,33.40490341,-112.07341003,470005,
00043,33.40475464,-112.07342529,470006,
00043,33.40452194,-112.07343292,470007,
00043,33.40398788,-112.07343292,470008,
00043,33.40379715,-112.07342529,470009,
00043,33.40366364,-112.07341766,470010,
00043,33.40366364,-112.07341766,480001,
00043,33.40325928,-112.07341003,480002,
00043,33.40279388,-112.07340240,480003,
00043,33.40203857,-112.07340240,480004,
00043,33.40141296,-112.07341003,480005,
00043,33.40116501,-112.07342529,480006,
00043,33.40095520,-112.07342529,480007,
00043,33.40039444,-112.07342529,480008,
00043,33.39956665,-112.07346344,480009,
00043,33.39911652,-112.07345581,480010,
00043,33.39909363,-112.07345581,480011,
00043,33.39909363,-112.07345581,490001,
00043,33.39847946,-112.07344055,490002,
00043,33.39775848,-112.07342529,490003,
00043,33.39765549,-112.07342529,490004,
00043,33.39747238,-112.07341003,490005,
00043,33.39721298,-112.07340240,490006,
00043,33.39701080,-112.07341003,490007,
00043,33.39676285,-112.07341003,490008,
00043,33.39640427,-112.07341766,490009,
00043,33.39581680,-112.07341766,490010,
00043,33.39524841,-112.07339478,490011,
00043,33.39524841,-112.07339478,500001,
00043,33.39518738,-112.07339478,500002,
00043,33.39443207,-112.07337952,500003,
00043,33.39397812,-112.07338715,500004,
00043,33.39353943,-112.07339478,500005,
00043,33.39311218,-112.07340240,500006,
00043,33.39263916,-112.07341766,500007,
00043,33.39221573,-112.07344055,500008,
00043,33.39183807,-112.07342529,500009,
00043,33.39183807,-112.07342529,510001,
00043,33.39159012,-112.07342529,510002,
00043,33.39121628,-112.07341003,510003,
00043,33.39095688,-112.07340240,510004,
00043,33.39056778,-112.07339478,510005,
00043,33.39039612,-112.07339478,510006,
00043,33.38990021,-112.07338715,510007,
00043,33.38964844,-112.07340240,510008,
00043,33.38930511,-112.07340240,510009,
00043,33.38892365,-112.07339478,510010,
00043,33.38892365,-112.07339478,520001,
00043,33.38859177,-112.07339478,520002,
00043,33.38810349,-112.07337189,520003,
00043,33.38768387,-112.07334900,520004,
00043,33.38677216,-112.07335663,520005,
00043,33.38587952,-112.07336426,520006,
00043,33.38511276,-112.07339478,520007,
00043,33.38497162,-112.07340240,520008,
00043,33.38462830,-112.07339478,520009,
00043,33.38462830,-112.07339478,530001,
00043,33.38431549,-112.07339478,530002,
00043,33.38364410,-112.07336426,530003,
00043,33.38315964,-112.07335663,530004,
00043,33.38301468,-112.07334137,530005,
00043,33.38246536,-112.07334900,530006,
00043,33.38224030,-112.07336426,530007,
00043,33.38130569,-112.07335663,530008,
00043,33.38062668,-112.07334137,530009,
00043,33.38052368,-112.07334137,530010,
00043,33.38052368,-112.07334137,540001,
00043,33.38009262,-112.07333374,540002,
00043,33.37992096,-112.07334137,540003,
00043,33.37967682,-112.07336426,540004,
00043,33.37931824,-112.07340240,540005,
00043,33.37915802,-112.07341766,540006,
00043,33.37900925,-112.07342529,540007,
00043,33.37893677,-112.07342529,540008,
00043,33.37858200,-112.07342529,540009,
00043,33.37772369,-112.07342529,540010,
00043,33.37718201,-112.07333374,540011,
00043,33.37718201,-112.07333374,550001,
00043,33.37692642,-112.07328796,550002,
00043,33.37675095,-112.07324982,550003,
00043,33.37630081,-112.07327271,550004,
00043,33.37593460,-112.07327271,550005,
00043,33.37558365,-112.07327271,550006,
00043,33.37440109,-112.07328033,550007,
00043,33.37440109,-112.07328033,560001,
00043,33.37410355,-112.07328033,560002,
00043,33.37265396,-112.07326508,560003,
00043,33.37145996,-112.07327271,560004,
00043,33.37051773,-112.07321930,560005,
00043,33.37012863,-112.07321930,560006,
00043,33.37012863,-112.07321930,570001,
00043,33.36901474,-112.07321930,570002,
00043,33.36865234,-112.07321930,570003,
00043,33.36829758,-112.07321930,570004,
00043,33.36795425,-112.07321930,570005,
00043,33.36759949,-112.07321930,570006,
00043,33.36705017,-112.07321930,570007,
00043,33.36687469,-112.07324219,570008,
00043,33.36674881,-112.07321930,570009,
00043,33.36664963,-112.07321930,570010,
00043,33.36664963,-112.07321930,580001,
00043,33.36500549,-112.07321930,580002,
00043,33.36326218,-112.07321930,580003,
00043,33.36325455,-112.07399750,580004,
00043,33.36325073,-112.07444763,580005,
00043,33.36325073,-112.07444763,590001,
00043,33.36324692,-112.07464600,590002,
00043,33.36323547,-112.07559204,590003,
00043,33.36322784,-112.07679749,590004,
00043,33.36320496,-112.07892609,590005,
00043,33.36319733,-112.07963562,590006,
00043,33.36319733,-112.07963562,600001,
00043,33.36318207,-112.08111572,600002,
00043,33.36316299,-112.08328247,600003,
00043,33.36315918,-112.08377838,600004,
00043,33.36315918,-112.08377838,610001,
00043,33.36315536,-112.08488464,610002,
00043,33.36315536,-112.08506775,610003,
00043,33.36315155,-112.08589935,610004,
00043,33.36315155,-112.08618164,610005,
00043,33.36272049,-112.08636475,610006,
00043,33.36264801,-112.08639526,610007,
00043,33.36264801,-112.08639526,620001,
00043,33.36237335,-112.08650970,620002,
00043,33.36194992,-112.08669281,620003,
00043,33.36149597,-112.08688354,620004,
00043,33.36106491,-112.08700562,620005,
00043,33.36092377,-112.08702087,620006,
00043,33.36076355,-112.08703613,620007,
00043,33.36041260,-112.08705139,620008,
00043,33.35990143,-112.08705139,620009,
00043,33.35951614,-112.08705139,620010,
00043,33.35934448,-112.08708191,620011,
00043,33.35919571,-112.08717346,620012,
00043,33.35898209,-112.08735657,620013,
00043,33.35889435,-112.08740997,620014,
00043,33.35871887,-112.08749390,620015,
00043,33.35839081,-112.08759308,620016,
00043,33.35839081,-112.08759308,630001,
00043,33.35836029,-112.08760071,630002,
00043,33.35818100,-112.08760834,630003,
00043,33.35816574,-112.08990479,630004,
00043,33.35886765,-112.08991241,630005,
00043,33.35930252,-112.08990479,630006,
00043,33.35931015,-112.09019470,630007,
00043,33.35931015,-112.09019470,640001,
00043,33.35935211,-112.09144592,640002,
00043,33.35939789,-112.09195709,640003,
00043,33.36099243,-112.09193420,640004,
00043,33.36132813,-112.09193420,640005,
00043,33.36132813,-112.09193420,650001,
00043,33.36312485,-112.09191895,650002,
00043,33.36312866,-112.09143066,650003,
00043,33.36312866,-112.09143066,660001,
00043,33.36314774,-112.08712006,660002,
00043,33.36314774,-112.08679199,660003,
00043,33.36315155,-112.08618164,660004,
00043,33.36315155,-112.08589935,660005,
00043,33.36315155,-112.08573151,660006,
00043,33.36315155,-112.08573151,670001,
00043,33.36315536,-112.08506775,670002,
00043,33.36315536,-112.08488464,670003,
00043,33.36316299,-112.08328247,670004,
00043,33.36316681,-112.08277130,670005,
00043,33.36316681,-112.08277130,680001,
00043,33.36318207,-112.08111572,680002,
00043,33.36319733,-112.07981110,680003,
00043,33.36319733,-112.07981110,690001,
00043,33.36320496,-112.07892609,690002,
00043,33.36322784,-112.07679749,690003,
00043,33.36323547,-112.07559204,690004,
00043,33.36324692,-112.07464600,690005,
00043,33.36325455,-112.07399750,690006,
00043,33.36326218,-112.07321930,690007,
00043,33.36366653,-112.07321930,690008,
00044,33.36366653,-112.07321930,10001,
00044,33.36500549,-112.07321930,10002,
00044,33.36674881,-112.07321930,10003,
00044,33.36687469,-112.07324219,10004,
00044,33.36705017,-112.07321930,10005,
00044,33.36722183,-112.07321930,10006,
00044,33.36722183,-112.07321930,20001,
00044,33.36759949,-112.07321930,20002,
00044,33.36795425,-112.07321930,20003,
00044,33.36829758,-112.07321930,20004,
00044,33.36865234,-112.07321930,20005,
00044,33.36901474,-112.07321930,20006,
00044,33.37051773,-112.07321930,20007,
00044,33.37087250,-112.07323456,20008,
00044,33.37087250,-112.07323456,30001,
00044,33.37145996,-112.07327271,30002,
00044,33.37265396,-112.07326508,30003,
00044,33.37410355,-112.07328033,30004,
00044,33.37445450,-112.07328033,30005,
00044,33.37445450,-112.07328033,40001,
00044,33.37558365,-112.07327271,40002,
00044,33.37593460,-112.07327271,40003,
00044,33.37630081,-112.07327271,40004,
00044,33.37675095,-112.07324982,40005,
00044,33.37696457,-112.07320404,40006,
00044,33.37734604,-112.07318878,40007,
00044,33.37772369,-112.07315063,40008,
00044,33.37798691,-112.07313538,40009,
00044,33.37824249,-112.07314301,40010,
00044,33.37824249,-112.07314301,50001,
00044,33.37836838,-112.07315063,50002,
00044,33.37868118,-112.07315063,50003,
00044,33.37899017,-112.07315063,50004,
00044,33.37907791,-112.07315063,50005,
00044,33.37936020,-112.07315826,50006,
00044,33.37981415,-112.07316589,50007,
00044,33.38022232,-112.07317352,50008,
00044,33.38041687,-112.07316589,50009,
00044,33.38076019,-112.07316589,50010,
00044,33.38102722,-112.07317352,50011,
00044,33.38102722,-112.07317352,60001,
00044,33.38127136,-112.07317352,60002,
00044,33.38150406,-112.07318115,60003,
00044,33.38173676,-112.07318878,60004,
00044,33.38225174,-112.07319641,60005,
00044,33.38269043,-112.07320404,60006,
00044,33.38325119,-112.07321167,60007,
00044,33.38353729,-112.07322693,60008,
00044,33.38383484,-112.07322693,60009,
00044,33.38406754,-112.07322693,60010,
00044,33.38430786,-112.07321930,60011,
00044,33.38497162,-112.07321167,60012,
00044,33.38534546,-112.07321167,60013,
00044,33.38534546,-112.07321167,70001,
00044,33.38545227,-112.07321167,70002,
00044,33.38587570,-112.07321167,70003,
00044,33.38626480,-112.07321167,70004,
00044,33.38677216,-112.07322693,70005,
00044,33.38708115,-112.07321930,70006,
00044,33.38739014,-112.07321167,70007,
00044,33.38768387,-112.07320404,70008,
00044,33.38789749,-112.07319641,70009,
00044,33.38838577,-112.07320404,70010,
00044,33.38859177,-112.07321167,70011,
00044,33.38885498,-112.07321167,70012,
00044,33.38901901,-112.07321167,70013,
00044,33.38901901,-112.07321167,80001,
00044,33.38923645,-112.07321167,80002,
00044,33.38957977,-112.07321167,80003,
00044,33.38991928,-112.07321167,80004,
00044,33.39024353,-112.07321167,80005,
00044,33.39039612,-112.07320404,80006,
00044,33.39089203,-112.07319641,80007,
00044,33.39146423,-112.07320404,80008,
00044,33.39200974,-112.07321167,80009,
00044,33.39221573,-112.07321167,80010,
00044,33.39248657,-112.07321930,80011,
00044,33.39266968,-112.07322693,80012,
00044,33.39266968,-112.07322693,90001,
00044,33.39288330,-112.07323456,90002,
00044,33.39314270,-112.07324982,90003,
00044,33.39343262,-112.07324982,90004,
00044,33.39363861,-112.07324219,90005,
00044,33.39402771,-112.07324219,90006,
00044,33.39422989,-112.07324982,90007,
00044,33.39460754,-112.07323456,90008,
00044,33.39480972,-112.07322693,90009,
00044,33.39501572,-112.07322693,90010,
00044,33.39514923,-112.07321930,90011,
00044,33.39573288,-112.07322693,90012,
00044,33.39583969,-112.07323456,90013,
00044,33.39614487,-112.07323456,90014,
00044,33.39630890,-112.07324219,90015,
00044,33.39630890,-112.07324219,100001,
00044,33.39642334,-112.07324219,100002,
00044,33.39676285,-112.07324982,100003,
00044,33.39709091,-112.07325745,100004,
00044,33.39750671,-112.07325745,100005,
00044,33.39765930,-112.07325745,100006,
00044,33.39788055,-112.07325745,100007,
00044,33.39803696,-112.07324982,100008,
00044,33.39843369,-112.07322693,100009,
00044,33.39893723,-112.07322693,100010,
00044,33.39942932,-112.07323456,100011,
00044,33.39956665,-112.07323456,100012,
00044,33.39985657,-112.07324219,100013,
00044,33.39985657,-112.07324219,110001,
00044,33.40004349,-112.07324982,110002,
00044,33.40041351,-112.07327271,110003,
00044,33.40073013,-112.07326508,110004,
00044,33.40111923,-112.07327271,110005,
00044,33.40155029,-112.07327271,110006,
